id_prescricao,cpf_paciente,nome_paciente,medicamento,codigo_medicamento,quantidade,data_prescricao
2323,48160972369,Bruno da Conceição,Dipirona,JKL012,4,2025-05-12
2324,85316092759,Henrique Gonçalves,Paracetamol,JKL012,5,2025-04-26
2325,91638027595,Pedro Lucas Cardoso,Ibuprofeno,JKL012,2,2025-04-23
2326,61054387290,Isabelly Novaes,Ibuprofeno,JKL012,4,2025-05-07
2327,2314567943,Srta. Rebeca Ferreira,Amoxicilina,MNO345,1,2025-04-28
2328,123456789,Ana Moura,Losartana,INV,-1,2025-04-29
2329,75691032461,Sra. Emilly Cunha,Ibuprofeno,DEF456,1,2025-05-12
2330,40825963133,Maria Julia Mendes,Paracetamol,JKL012,1,2025-04-29
2331,53904162799,Leandro Ramos,Paracetamol,JKL012,5,2025-04-24
2332,8149736557,Gabrielly Moreira,Paracetamol,MNO345,4,2025-05-10
2333,63918704548,Yago Nascimento,Paracetamol,JKL012,4,2025-04-23
2334,3781962431,Luiz Miguel Fogaça,Losartana,JKL012,2,2025-05-20
2335,16539047800,Lavínia Dias,Dipirona,DEF456,4,2025-05-03
2336,50961827386,Ana Teixeira,Ibuprofeno,DEF456,4,2025-05-07
2337,30618954775,Dr. Igor Araújo,Amoxicilina,MNO345,1,2025-05-11
2338,7386145217,Diogo Correia,Dipirona,DEF456,4,2025-05-20
2339,31982460598,Natália Porto,Dipirona,JKL012,3,2025-05-11
2340,31574960857,Matheus Nascimento,Losartana,ABC123,5,2025-05-11
2341,54306729800,Letícia Viana,Paracetamol,JKL012,5,2025-04-27
2342,48190357204,Pietra Fernandes,Paracetamol,GHI789,4,2025-05-15
2343,14576023934,Joaquim Silveira,Amoxicilina,DEF456,1,2025-05-18
2344,49380257104,Luana Jesus,Paracetamol,GHI789,5,2025-05-21
2345,56742981300,Melissa Pereira,Losartana,ABC123,3,2025-05-11
2346,95163248782,Dr. Rafael Viana,Paracetamol,ABC123,3,2025-05-15
2347,32098657447,Murilo Monteiro,Ibuprofeno,JKL012,3,2025-05-06
2348,17524809379,Murilo Araújo,Losartana,ABC123,5,2025-05-01
2349,9157382603,Caroline Caldeira,Losartana,JKL012,2,2025-05-21
2350,4751982397,Luna Silva,Amoxicilina,ABC123,1,2025-05-17
2351,68527301407,Gustavo Sales,Paracetamol,JKL012,2,2025-05-01
2352,9718532668,Isabel Freitas,Dipirona,JKL012,3,2025-05-16
2353,3579268112,Dr. Lucas Gabriel Rodrigues,Ibuprofeno,GHI789,3,2025-05-04
2354,72456183053,Sra. Luiza Moraes,Dipirona,MNO345,1,2025-04-25
2355,46239510815,Bianca Moraes,Paracetamol,GHI789,2,2025-05-15
2356,16985207430,Manuela Cavalcanti,Amoxicilina,GHI789,4,2025-05-19
2357,50824961315,Elisa Araújo,Amoxicilina,GHI789,1,2025-04-21
2358,34916807510,Augusto Gonçalves,Amoxicilina,INV,-1,2025-05-06
2359,17029853695,Dra. Gabrielly Ramos,Ibuprofeno,GHI789,3,2025-05-07
2360,90738624500,Mirella Viana,Ibuprofeno,DEF456,2,2025-05-16
2361,46932508729,Maria Sophia Santos,Paracetamol,ABC123,4,2025-04-22
2362,50763821462,Maria Clara Barros,Ibuprofeno,DEF456,5,2025-05-18
2363,19578034288,Sr. Carlos Eduardo Campos,Ibuprofeno,DEF456,2,2025-05-13
2364,43095186215,Igor Oliveira,Paracetamol,ABC123,4,2025-04-30
2365,53864079292,Dr. João Felipe Mendes,Dipirona,INV,-1,2025-05-19
2366,7154936800,Felipe Pinto,Amoxicilina,MNO345,4,2025-05-16
2367,58096217402,Rafael Barbosa,Ibuprofeno,MNO345,4,2025-05-06
2368,92874305197,Isaac Porto,Dipirona,GHI789,1,2025-05-10
2369,123456789,Dr. Vitor Hugo da Mata,Amoxicilina,INV,-1,2025-05-18
2370,97158340600,Samuel Ferreira,Amoxicilina,ABC123,4,2025-05-10
2371,65231407925,Ana Luiza Porto,Losartana,ABC123,3,2025-04-30
2372,89126374013,Ana Júlia Teixeira,Amoxicilina,MNO345,2,2025-05-21
2373,75198240630,Maria Alice Viana,Amoxicilina,MNO345,4,2025-05-21
2374,75692401894,Renan Rezende,Losartana,JKL012,3,2025-04-25
2375,35468201771,Srta. Maria Sophia Silveira,Dipirona,INV,-1,2025-05-01
2376,37415680235,Alexia Porto,Paracetamol,MNO345,4,2025-05-01
2377,37026849131,Breno Vieira,Ibuprofeno,DEF456,3,2025-04-26
2378,68723495065,Leandro Pires,Paracetamol,JKL012,2,2025-05-05
2379,40521938732,Sr. Juan Almeida,Ibuprofeno,MNO345,3,2025-05-21
2380,10356489205,Milena Castro,Amoxicilina,INV,-1,2025-04-23
2381,64953108701,Luiz Fernando Lima,Dipirona,ABC123,3,2025-05-11
2382,42968570102,Catarina Aragão,Dipirona,DEF456,2,2025-04-28
2383,72531406808,Lívia Monteiro,Amoxicilina,DEF456,4,2025-05-19
2384,8653721444,Beatriz Vieira,Ibuprofeno,MNO345,3,2025-05-18
2385,43160527808,Mariana da Paz,Paracetamol,MNO345,2,2025-05-20
2386,76240983500,Maria Cecília Martins,Dipirona,DEF456,4,2025-05-04
2387,80195724305,Leandro da Cunha,Dipirona,JKL012,1,2025-04-30
2388,85926371473,Guilherme Souza,Ibuprofeno,ABC123,2,2025-05-13
2389,18037492613,Vitor Hugo Martins,Dipirona,JKL012,5,2025-05-06
2390,67528430153,Isabel Moraes,Amoxicilina,JKL012,3,2025-05-14
2391,76983025121,Gustavo Monteiro,Dipirona,DEF456,4,2025-04-28
2392,71450263925,Maria Sophia Cardoso,Paracetamol,ABC123,5,2025-05-18
2393,74612950399,Pietro Nunes,Losartana,MNO345,4,2025-05-03
2394,16824930598,Theo das Neves,Amoxicilina,JKL012,3,2025-05-16
2395,75213604862,Marcela Freitas,Dipirona,ABC123,5,2025-05-05
2396,17302594643,João Ferreira,Ibuprofeno,MNO345,2,2025-05-20
2397,78961034510,Emanuel Rocha,Losartana,MNO345,2,2025-05-17
2398,123456789,Miguel Ferreira,Paracetamol,INV,-1,2025-04-29
2399,7941628350,Cecília Castro,Dipirona,JKL012,5,2025-05-12
2400,85320617453,Helena Viana,Losartana,DEF456,1,2025-04-28
2401,123456789,Yasmin Silva,Paracetamol,INV,-1,2025-05-20
2402,36174820580,Diogo Ribeiro,Amoxicilina,JKL012,5,2025-04-22
2403,73608951202,Marcela Freitas,Losartana,ABC123,5,2025-04-22
2404,31829657437,Leandro Viana,Losartana,ABC123,2,2025-05-20
2405,123456789,Dr. Paulo Araújo,Losartana,INV,-1,2025-05-03
2406,56478319237,Diogo Oliveira,Paracetamol,JKL012,4,2025-05-10
2407,91467832537,Luiz Felipe Alves,Losartana,DEF456,5,2025-04-23
2408,81530762480,Amanda da Rosa,Ibuprofeno,MNO345,5,2025-04-22
2409,45371029699,Maria Eduarda Fogaça,Ibuprofeno,JKL012,3,2025-05-11
2410,46809725130,João Felipe Vieira,Amoxicilina,MNO345,2,2025-05-06
2411,16934058739,Dr. Otávio Costela,Losartana,JKL012,1,2025-04-25
2412,62739580177,Srta. Manuela Alves,Ibuprofeno,DEF456,5,2025-04-24
2413,38756094175,Marcela Teixeira,Losartana,DEF456,4,2025-05-19
2414,74105286994,Sra. Ana Sales,Losartana,GHI789,4,2025-04-28
2415,61420583905,Fernanda Moura,Ibuprofeno,JKL012,3,2025-04-30
2416,14726935828,Emanuella Martins,Dipirona,DEF456,5,2025-05-17
2417,31572980460,Isaac Campos,Amoxicilina,JKL012,1,2025-05-10
2418,18947026387,Rafaela Dias,Amoxicilina,DEF456,1,2025-05-06
2419,63195278030,Ana Vitória Almeida,Dipirona,MNO345,3,2025-05-07
2420,56219307895,Sra. Helena Farias,Paracetamol,JKL012,5,2025-04-28
2421,26084137903,Srta. Sophia Costela,Dipirona,GHI789,1,2025-05-12
2422,86759023102,Augusto das Neves,Dipirona,DEF456,2,2025-05-16
2423,26490751399,Dr. Benício Azevedo,Ibuprofeno,MNO345,1,2025-04-23
2424,96372548038,Marcos Vinicius Vieira,Amoxicilina,DEF456,4,2025-04-20
2425,69273014534,Fernanda Pinto,Dipirona,JKL012,5,2025-05-21
2426,41253890714,Maria Sophia Ramos,Dipirona,MNO345,1,2025-05-09
2427,81064593739,Sr. Davi Cavalcanti,Ibuprofeno,ABC123,4,2025-04-27
2428,58102436905,João Lucas Araújo,Losartana,MNO345,3,2025-05-18
2429,36714085290,Lara da Rocha,Dipirona,ABC123,1,2025-05-14
2430,98314762040,Dr. Augusto Oliveira,Paracetamol,DEF456,4,2025-05-02
2431,96587021476,Dr. Augusto Jesus,Paracetamol,GHI789,2,2025-05-16
2432,68139247537,Manuela Castro,Dipirona,DEF456,4,2025-05-02
2433,14926730804,Maria Fernanda Vieira,Dipirona,MNO345,4,2025-05-12
2434,43695802189,Srta. Emilly Freitas,Amoxicilina,GHI789,1,2025-05-05
2435,93062147822,Levi Ribeiro,Losartana,GHI789,3,2025-05-04
2436,79450268185,Sra. Isadora Cardoso,Losartana,GHI789,4,2025-05-17
2437,24391608570,Fernanda Novaes,Ibuprofeno,JKL012,3,2025-04-25
2438,14286039722,Vitor Jesus,Losartana,JKL012,3,2025-05-18
2439,17345268071,Rebeca das Neves,Losartana,JKL012,1,2025-05-15
2440,89613042598,Manuela Viana,Amoxicilina,GHI789,2,2025-05-13
2441,83562410905,Igor Cunha,Dipirona,ABC123,4,2025-05-19
2442,67412039822,Juan Barbosa,Losartana,MNO345,5,2025-05-11
2443,65103729407,Rodrigo Aragão,Dipirona,JKL012,5,2025-04-27
2444,50327491680,Luiz Miguel da Costa,Dipirona,MNO345,2,2025-04-25
2445,53076928465,Sra. Letícia Costela,Paracetamol,JKL012,2,2025-05-04
2446,87321694500,Anthony Ribeiro,Amoxicilina,MNO345,4,2025-05-21
2447,19468072304,Natália Dias,Ibuprofeno,ABC123,2,2025-05-17
2448,16745038900,Renan Pereira,Losartana,INV,-1,2025-05-02
2449,82140657390,Levi Ribeiro,Dipirona,MNO345,4,2025-05-01
2450,87436190539,Dr. João Vitor Silva,Paracetamol,GHI789,4,2025-05-16
2451,86715294364,Joaquim Carvalho,Dipirona,GHI789,5,2025-04-28
2452,18940576276,Larissa Sales,Ibuprofeno,GHI789,1,2025-05-08
2453,26709185494,Sophia Freitas,Dipirona,ABC123,5,2025-05-03
2454,80954162749,Laura Cavalcanti,Dipirona,GHI789,2,2025-05-01
2455,10623498570,Esther Nascimento,Dipirona,MNO345,2,2025-05-21
2456,36128940722,Bruna Martins,Ibuprofeno,ABC123,4,2025-05-02
2457,67340192840,Luiz Fernando Barros,Losartana,MNO345,2,2025-05-21
2458,64029751849,Brenda Cunha,Amoxicilina,JKL012,3,2025-04-20
2459,35629104799,Emanuel Correia,Dipirona,GHI789,1,2025-05-13
2460,5918276386,Agatha Ferreira,Ibuprofeno,GHI789,3,2025-05-10
2461,1874265976,Luiz Henrique Jesus,Dipirona,JKL012,5,2025-05-06
2462,27358046900,Guilherme Araújo,Losartana,ABC123,2,2025-05-10
2463,2861593415,Lara Costa,Paracetamol,DEF456,2,2025-05-11
2464,2475361999,Maria da Cruz,Dipirona,GHI789,4,2025-05-12
2465,82439016713,Theo Nascimento,Paracetamol,GHI789,2,2025-04-22
2466,80423591606,Srta. Raquel da Mata,Amoxicilina,GHI789,4,2025-04-24
2467,18079356475,Daniela Fogaça,Losartana,JKL012,5,2025-05-14
2468,91250386489,Davi Lucas Freitas,Ibuprofeno,DEF456,3,2025-05-06
2469,94360712561,Dr. Guilherme Freitas,Dipirona,GHI789,5,2025-05-18
2470,7891234523,Luiz Otávio Monteiro,Ibuprofeno,DEF456,5,2025-04-26
2471,67423589128,Srta. Ana Fernandes,Amoxicilina,JKL012,2,2025-05-15
2472,47319628031,Davi Lucas Mendes,Paracetamol,JKL012,3,2025-04-23
2473,7286935429,Marina Campos,Paracetamol,DEF456,2,2025-05-07
2474,56830147948,Alana Ferreira,Ibuprofeno,GHI789,3,2025-04-30
2475,70845136984,Sra. Mariana Mendes,Amoxicilina,ABC123,2,2025-05-03
2476,46019358224,Maitê Jesus,Amoxicilina,ABC123,4,2025-04-25
2477,58427196300,Dr. João Miguel Rezende,Paracetamol,JKL012,4,2025-05-21
2478,34197562837,Rafael Fogaça,Paracetamol,ABC123,5,2025-04-21
2479,69341075866,Sr. Kevin da Luz,Amoxicilina,ABC123,3,2025-05-02
2480,6129485794,Lara Duarte,Losartana,MNO345,1,2025-05-07
2481,61348052970,Vinicius da Rocha,Losartana,GHI789,5,2025-05-13
2482,21490753850,Ryan Lopes,Amoxicilina,DEF456,2,2025-04-28
2483,75410698258,Heitor da Luz,Ibuprofeno,DEF456,4,2025-04-23
2484,62879501377,Julia Duarte,Losartana,DEF456,1,2025-05-02
2485,89105762359,Beatriz Correia,Paracetamol,DEF456,2,2025-05-15
2486,80361592795,Juliana da Paz,Paracetamol,MNO345,1,2025-05-15
2487,29471035805,Sra. Emilly Vieira,Dipirona,ABC123,2,2025-04-23
2488,24358706126,Theo Teixeira,Dipirona,ABC123,2,2025-05-05
2489,70356419207,João Ferreira,Losartana,MNO345,5,2025-05-08
2490,51904682324,Rebeca da Luz,Dipirona,ABC123,2,2025-04-22
2491,46217950820,Maria Vitória Carvalho,Paracetamol,JKL012,5,2025-05-03
2492,13490758684,Heloísa Cunha,Losartana,JKL012,2,2025-05-21
2493,39850621451,Clarice Cunha,Paracetamol,ABC123,3,2025-05-09
2494,34159268005,Luana Freitas,Dipirona,DEF456,5,2025-04-25
2495,85961237095,Maysa Farias,Dipirona,GHI789,3,2025-05-21
2496,64201753808,Sabrina Vieira,Ibuprofeno,GHI789,4,2025-05-17
2497,5798261395,Emanuelly Alves,Paracetamol,ABC123,3,2025-05-16
2498,123456789,Luiz Fernando Cardoso,Ibuprofeno,INV,-1,2025-05-20
2499,7943615875,Maria Clara Ramos,Ibuprofeno,JKL012,5,2025-05-19
2500,68109375286,Vicente Pires,Dipirona,DEF456,5,2025-04-21
2501,8753169484,Pietra Barbosa,Ibuprofeno,DEF456,1,2025-05-09
2502,80321976568,Sra. Alana Peixoto,Amoxicilina,DEF456,4,2025-04-28
2503,53806174920,Clarice Novaes,Losartana,GHI789,5,2025-05-11
2504,15780649294,Miguel Gonçalves,Amoxicilina,DEF456,2,2025-04-21
2505,24869135728,Sra. Clarice Costela,Amoxicilina,MNO345,4,2025-04-23
2506,59084763157,Gabriela Cunha,Amoxicilina,JKL012,1,2025-05-04
2507,29160578467,Dr. João Guilherme Campos,Amoxicilina,DEF456,2,2025-05-10
2508,68702931559,Isabelly Moraes,Ibuprofeno,JKL012,3,2025-05-10
2509,65218743909,Sr. Vitor Moreira,Losartana,MNO345,4,2025-05-11
2510,87052391414,Nicole Lopes,Paracetamol,JKL012,2,2025-05-14
2511,31576249034,Dra. Maria Sophia Martins,Dipirona,ABC123,2,2025-04-28
2512,65301742817,Luiz Felipe Aragão,Ibuprofeno,GHI789,4,2025-04-22
2513,72586439155,Joana da Mota,Paracetamol,DEF456,2,2025-05-10
2514,56903142770,Isadora Barbosa,Ibuprofeno,JKL012,3,2025-05-03
2515,74890136584,Arthur Santos,Amoxicilina,MNO345,4,2025-04-26
2516,17954368246,Sra. Camila da Cruz,Ibuprofeno,MNO345,3,2025-04-30
2517,50178943223,Ana Clara Dias,Amoxicilina,MNO345,1,2025-04-21
2518,73824960583,Sophia Barros,Losartana,MNO345,2,2025-05-04
2519,46983217519,Natália Teixeira,Ibuprofeno,ABC123,4,2025-05-05
2520,13850962768,Ana Clara Pires,Losartana,DEF456,2,2025-04-22
2521,96174235882,Arthur Porto,Dipirona,ABC123,5,2025-05-10
2522,80726931586,Laís Viana,Amoxicilina,ABC123,1,2025-05-18
2523,72340961831,Sr. Gustavo Henrique da Costa,Amoxicilina,JKL012,5,2025-04-22
2524,62930184787,Nicole Porto,Ibuprofeno,JKL012,4,2025-05-03
2525,46250319743,Dr. Theo da Paz,Paracetamol,JKL012,3,2025-05-07
2526,17964203878,Dra. Maria Sophia Fogaça,Losartana,GHI789,2,2025-05-13
2527,69123548746,Larissa Monteiro,Amoxicilina,DEF456,5,2025-04-24
2528,58709123695,Isadora Farias,Dipirona,GHI789,2,2025-05-11
2529,48659271076,Calebe Souza,Ibuprofeno,INV,-1,2025-05-02
2530,14768925049,Ana Vitória da Luz,Amoxicilina,DEF456,3,2025-05-12
2531,23674590883,Heloísa Farias,Dipirona,GHI789,1,2025-05-18
2532,18490673250,Pietro Ferreira,Dipirona,MNO345,4,2025-04-20
2533,73541960884,Diogo Gonçalves,Amoxicilina,GHI789,2,2025-05-11
2534,63987451246,Pedro Nascimento,Losartana,GHI789,4,2025-05-08
2535,4193758648,Dra. Maria Cecília Rezende,Amoxicilina,MNO345,5,2025-05-07
2536,73952486191,Maria Sophia Novaes,Amoxicilina,DEF456,3,2025-05-05
2537,13084795223,Luiz Henrique da Costa,Dipirona,ABC123,1,2025-05-15
2538,40865723974,Augusto Carvalho,Losartana,ABC123,5,2025-05-17
2539,10346589215,Thiago Pereira,Losartana,ABC123,5,2025-04-21
2540,37540986166,Kevin Santos,Losartana,JKL012,5,2025-05-10
2541,6759312821,Miguel Novaes,Ibuprofeno,ABC123,1,2025-05-10
2542,48172560958,Srta. Elisa Lopes,Losartana,JKL012,3,2025-05-17
2543,35048967100,Sra. Bárbara da Luz,Paracetamol,MNO345,4,2025-05-05
2544,1762895420,Davi Lucas Caldeira,Dipirona,JKL012,5,2025-05-10
2545,73689041520,Bernardo Correia,Amoxicilina,GHI789,3,2025-05-07
2546,95846231764,Brenda Silveira,Dipirona,MNO345,1,2025-04-24
2547,87149065384,Ana Laura Oliveira,Paracetamol,ABC123,4,2025-05-19
2548,78349026103,Gustavo Henrique Costa,Amoxicilina,MNO345,5,2025-05-14
2549,65124987049,Maitê Cunha,Paracetamol,ABC123,3,2025-05-18
2550,5267134961,Sr. Thiago Mendes,Amoxicilina,DEF456,4,2025-05-18
2551,65793142061,Davi Lucas Nascimento,Losartana,DEF456,5,2025-05-01
2552,27089345629,Pedro Gonçalves,Losartana,MNO345,2,2025-05-11
2553,81725469049,Marcelo Moura,Paracetamol,JKL012,1,2025-04-23
2554,52714603807,Carolina Teixeira,Amoxicilina,GHI789,1,2025-05-11
2555,24903867196,Kaique Mendes,Paracetamol,GHI789,4,2025-04-25
2556,87025396400,Otávio Castro,Losartana,INV,-1,2025-05-11
2557,98430725105,Dr. Pedro Lucas Vieira,Losartana,JKL012,3,2025-05-09
2558,5326749874,Dr. Vitor Gabriel Alves,Amoxicilina,DEF456,2,2025-05-06
2559,26930451770,Ana Luiza Porto,Dipirona,MNO345,1,2025-04-23
2560,81032576480,João Pedro da Cruz,Dipirona,DEF456,5,2025-05-01
2561,38412970640,Ana Júlia Gomes,Dipirona,MNO345,2,2025-04-22
2562,13087692450,Vitor da Cruz,Amoxicilina,DEF456,5,2025-05-04
2563,97524680120,Ana Vitória Ramos,Losartana,ABC123,3,2025-05-21
2564,2391856415,Otávio Jesus,Losartana,ABC123,1,2025-04-24
2565,34719862519,Sra. Heloísa Carvalho,Dipirona,MNO345,5,2025-04-30
2566,92850143642,Sr. Carlos Eduardo da Cruz,Ibuprofeno,GHI789,5,2025-05-10
2567,26438591700,Olivia Souza,Paracetamol,DEF456,5,2025-04-23
2568,73864251044,Sabrina Freitas,Paracetamol,DEF456,1,2025-05-14
2569,45067893184,Enzo Porto,Paracetamol,ABC123,3,2025-05-14
2570,26791054352,Catarina Souza,Ibuprofeno,MNO345,1,2025-05-08
2571,43265807126,Dr. Enzo Ferreira,Dipirona,MNO345,3,2025-04-27
2572,46719820303,Davi Nogueira,Dipirona,JKL012,2,2025-04-30
2573,15409673875,Maria Clara Souza,Dipirona,GHI789,3,2025-04-29
2574,76345082171,Luiz Gustavo Barros,Paracetamol,JKL012,3,2025-04-25
2575,50173862977,Luiz Henrique Nascimento,Dipirona,MNO345,5,2025-05-06
2576,64957318093,Daniela Rocha,Ibuprofeno,MNO345,2,2025-04-27
2577,78190465384,Mariane da Mota,Paracetamol,JKL012,5,2025-05-01
2578,1274389631,Luiza Costa,Ibuprofeno,ABC123,2,2025-04-20
2579,4312576980,Dra. Daniela Araújo,Ibuprofeno,JKL012,3,2025-05-05
2580,4371652808,Gabriela Nascimento,Ibuprofeno,JKL012,1,2025-05-06
2581,6817239478,Leandro Pinto,Losartana,ABC123,1,2025-05-10
2582,71920834613,Marcos Vinicius da Costa,Losartana,DEF456,1,2025-05-17
2583,52097638465,Camila Almeida,Paracetamol,INV,-1,2025-04-27
2584,123456789,Dra. Isabella da Paz,Ibuprofeno,INV,-1,2025-04-23
2585,3874165957,Sra. Manuela Rodrigues,Dipirona,DEF456,3,2025-04-21
2586,43780926547,Rodrigo Cardoso,Paracetamol,JKL012,4,2025-04-26
2587,48619032542,Eduarda Nogueira,Paracetamol,ABC123,2,2025-04-21
2588,45678129058,Thales Melo,Losartana,GHI789,4,2025-05-12
2589,59286417020,Maria Julia Moura,Losartana,ABC123,1,2025-04-22
2590,81604753900,Srta. Júlia Freitas,Ibuprofeno,INV,-1,2025-04-27
2591,32581764937,Dra. Alexia Almeida,Amoxicilina,ABC123,5,2025-05-09
2592,85016934215,Samuel Gomes,Paracetamol,JKL012,1,2025-05-11
2593,70431629803,Daniela Alves,Paracetamol,MNO345,3,2025-04-24
2594,10835472671,Sofia Souza,Dipirona,JKL012,5,2025-05-02
2595,123456789,Julia Caldeira,Dipirona,INV,-1,2025-05-03
2596,41632879573,Maria Julia Cavalcanti,Dipirona,GHI789,3,2025-05-17
2597,34619708240,Sra. Julia da Paz,Dipirona,ABC123,4,2025-04-21
2598,79643852083,Enzo Gabriel Aragão,Dipirona,GHI789,4,2025-05-03
2599,32486017526,Dr. Alexandre Vieira,Paracetamol,DEF456,4,2025-05-18
2600,38469752065,Dra. Júlia Silveira,Amoxicilina,JKL012,1,2025-04-26
2601,97506813203,Pedro Lucas Souza,Dipirona,GHI789,2,2025-05-14
2602,86253479083,Vinicius Aragão,Paracetamol,GHI789,5,2025-05-11
2603,28613597068,Yuri da Conceição,Losartana,DEF456,2,2025-04-28
2604,53206478910,Raquel Peixoto,Paracetamol,JKL012,2,2025-04-26
2605,83564219773,Kamilly da Paz,Losartana,MNO345,5,2025-05-20
2606,63045982700,Luigi Ferreira,Dipirona,MNO345,1,2025-04-22
2607,40891326731,Mariana Souza,Dipirona,JKL012,4,2025-05-03
2608,82461035989,Thomas Costa,Dipirona,GHI789,5,2025-04-27
2609,43516982764,Luana Carvalho,Dipirona,JKL012,5,2025-05-16
2610,76184203940,Dra. Larissa Ramos,Amoxicilina,INV,-1,2025-04-21
2611,27915634070,Marcos Vinicius Moreira,Ibuprofeno,GHI789,2,2025-05-20
2612,76538210902,Nicole da Mata,Dipirona,GHI789,3,2025-05-15
2613,21340568780,Sra. Pietra Dias,Losartana,DEF456,2,2025-05-11
2614,91560428333,Sr. Erick Costela,Dipirona,DEF456,5,2025-05-09
2615,30857962159,Rafaela Costa,Ibuprofeno,GHI789,5,2025-05-15
2616,87953126419,Caio da Mota,Ibuprofeno,JKL012,4,2025-04-30
2617,42068937131,João Miguel Rodrigues,Losartana,GHI789,3,2025-04-26
2618,26038974113,João Lucas Mendes,Losartana,MNO345,5,2025-05-05
2619,123456789,André Cunha,Losartana,INV,-1,2025-04-30
2620,82901567312,Maria Sophia Ribeiro,Dipirona,ABC123,1,2025-05-19
2621,39251684782,Maria Vitória da Rocha,Dipirona,MNO345,1,2025-05-08
2622,60134295706,Ana Luiza Silva,Ibuprofeno,ABC123,2,2025-05-18
2623,69248750338,Thomas Pinto,Losartana,INV,-1,2025-05-04
2624,60248371940,Calebe da Conceição,Ibuprofeno,MNO345,3,2025-05-03
2625,85016794294,Larissa da Luz,Amoxicilina,ABC123,2,2025-05-02
2626,18437206987,Lívia Lopes,Dipirona,GHI789,5,2025-05-18
2627,97286351419,Milena Pinto,Dipirona,JKL012,2,2025-04-28
2628,45267098167,Sofia Lopes,Paracetamol,JKL012,1,2025-05-19
2629,30256917868,Isadora da Rocha,Dipirona,DEF456,2,2025-04-20
2630,38690547274,Kamilly Caldeira,Paracetamol,ABC123,1,2025-05-19
2631,69574310299,Gustavo da Cruz,Ibuprofeno,ABC123,3,2025-05-05
2632,4317586207,Lucas da Luz,Paracetamol,DEF456,3,2025-04-24
2633,36908412750,Luiz Miguel Silva,Losartana,GHI789,4,2025-04-27
2634,14359280670,Miguel Souza,Paracetamol,JKL012,4,2025-05-13
2635,34807956175,Maria Sophia da Mata,Amoxicilina,JKL012,5,2025-04-23
2636,72604918501,Isaac Campos,Amoxicilina,GHI789,5,2025-04-25
2637,94357068193,Natália Moreira,Dipirona,ABC123,5,2025-05-17
2638,81029543615,Sra. Olivia Dias,Dipirona,ABC123,4,2025-05-13
2639,64381270940,Isabella Farias,Paracetamol,JKL012,3,2025-04-21
2640,42860357190,Sr. Ian Pereira,Ibuprofeno,JKL012,1,2025-05-16
2641,15963784255,Valentina Almeida,Ibuprofeno,DEF456,5,2025-04-25
2642,97514308288,Bianca Costela,Ibuprofeno,DEF456,3,2025-05-16
2643,81264539070,Diego Alves,Dipirona,DEF456,2,2025-05-18
2644,76402513890,Catarina Campos,Paracetamol,DEF456,4,2025-05-20
2645,69875240338,Dra. Maysa Oliveira,Paracetamol,DEF456,1,2025-05-04
2646,26719830422,Srta. Maria Vitória Cunha,Paracetamol,ABC123,4,2025-05-11
2647,37268954000,Letícia Peixoto,Paracetamol,JKL012,5,2025-05-12
2648,42983176509,Mariane Pinto,Dipirona,DEF456,4,2025-04-30
2649,6859231777,Maria Luiza Lopes,Paracetamol,JKL012,1,2025-04-24
2650,18640359270,Joaquim Ribeiro,Losartana,JKL012,4,2025-05-12
2651,29701835441,Marcos Vinicius Nascimento,Dipirona,GHI789,5,2025-04-24
2652,14856392719,Dra. Olivia Lopes,Amoxicilina,GHI789,2,2025-05-15
2653,56103897203,Dr. Marcos Vinicius das Neves,Dipirona,DEF456,2,2025-04-24
2654,26715094306,Emanuel Lopes,Ibuprofeno,JKL012,5,2025-05-20
2655,31608425762,Diogo Cardoso,Dipirona,DEF456,4,2025-05-02
2656,123456789,Luiz Henrique Farias,Amoxicilina,INV,-1,2025-05-13
2657,20386714517,Ana Vitória Novaes,Paracetamol,DEF456,1,2025-05-15
2658,2459187360,Maria Julia Souza,Paracetamol,DEF456,4,2025-04-24
2659,85913064224,Bruno Araújo,Amoxicilina,GHI789,5,2025-04-20
2660,30465879101,Ryan Mendes,Paracetamol,ABC123,5,2025-04-26
2661,19237680422,Francisco da Paz,Amoxicilina,MNO345,4,2025-04-23
2662,31047526999,Juan da Cunha,Amoxicilina,ABC123,4,2025-05-10
2663,86125740307,Luigi Lopes,Losartana,DEF456,1,2025-05-01
2664,69870453210,Brenda Campos,Paracetamol,GHI789,4,2025-05-11
2665,25140387905,Cauã da Cruz,Losartana,JKL012,5,2025-05-02
2666,56183074993,Maria Cecília Sales,Dipirona,DEF456,3,2025-05-10
2667,123456789,Sra. Rafaela Farias,Dipirona,INV,-1,2025-05-15
